Athlete_Comp,Metric,Finish,Gender,Temp__Air,Judge_1_Score,Judge_2_Score,Judge_3_Score,Judge_4_Score,Judge_5_Score,Judge_6_Score__1,Judge_7_Score__1,Major_Finalist,Major_Medalist,Nation,Olympic_Finalist,Olympic_Medalist,Temp__Snow,Season,Season_Comp,Round,Wind,age_yrs
BUTTERWORTH Cassidy - CAN - Canada Cup 1 - 2019 - Final 1,59.06,6,Women,-22.0,14.5,14.6,14.9,14.7,14.8,5.8,5.5,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 1,Final 1,0.0,
HURRY Conner - CAN - Canada Cup 2 - 2019 - Qualification 1,39.76,20,Men,0.0,14.5,14.1,13.3,12.6,12.6,5.6,5.2,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 2,Qualification 1,0.0,
MACDONALD Ainsley - CAN - Canadian Selections 1 - 2019 - Qualification 2,26.36,10,Women,0.0,11.7,11.8,10.7,12.8,10.0,3.1,3.9,0,0,CAN,0,0,0.0,2019,2019-Canadian Selections 1,Qualification 2,0.0,17.0
TURGEON Laurane - CAN - Canada Cup 1 - 2019 - Qualification 2,54.14,11,Women,-22.0,12.0,12.2,14.0,12.2,13.7,6.5,6.4,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 1,Qualification 2,0.0,
GOODISON Samuel - CAN - Canada Cup 1 - 2019 - Qualification 2,68.08,1,Men,-22.0,15.1,15.4,15.7,15.5,15.7,7.3,7.5,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 1,Qualification 2,0.0,
KANG Phillip - CAN - Canada Cup 2 - 2019 - Final 1,61.61,9,Men,0.0,16.9,17.0,15.4,14.6,14.7,3.7,3.9,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 2,Final 1,0.0,
GENEST Florent - CAN - Canada Cup 1 - 2019 - Qualification 1,53.53,37,Men,-22.0,13.0,14.7,14.0,14.1,13.1,4.2,4.1,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 1,Qualification 1,0.0,
HURRY Conner - CAN - Canada Cup 2 - 2019 - Qualification 2,35.19,13,Men,0.0,12.8,13.0,13.8,12.7,12.1,6.0,5.8,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 2,Qualification 2,0.0,
PHIPPS Koleton - CAN - Canadian Selections 1 - 2019 - Final 1,73.63,5,Men,0.0,17.8,17.5,16.9,17.4,18.0,5.6,5.4,0,0,CAN,0,0,0.0,2019,2019-Canadian Selections 1,Final 1,0.0,22.0
TODD Kassidy - CAN - Canadian Selections 2 - 2019 - Qualification 1,57.6,11,Women,0.0,15.3,15.4,14.1,14.5,12.9,4.6,4.7,0,0,CAN,0,0,0.0,2019,2019-Canadian Selections 2,Qualification 1,0.0,22.0
SCHWINGHAMMER Maia - CAN - Canadian Selections 2 - 2019 - Qualification 1,75.16,1,Women,0.0,17.0,17.5,18.0,18.1,18.2,6.5,6.2,0,0,CAN,0,0,0.0,2019,2019-Canadian Selections 2,Qualification 1,0.0,19.0
GODBOUT Rowanne - CAN - Canada Cup 1 - 2019 - Qualification 1,54.36,13,Women,-22.0,15.4,13.1,13.6,14.4,15.7,6.0,5.7,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 1,Qualification 1,0.0,
UKRAINETZ Josh - CAN - Canada Cup 2 - 2019 - Final 1,52.6,14,Men,0.0,14.4,14.8,14.6,13.1,14.1,6.4,6.6,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 2,Final 1,0.0,
BOUCHARD Mathis - CAN - Canada Cup 1 - 2019 - Qualification 1,67.11,16,Men,-22.0,14.8,15.2,14.6,15.0,15.3,7.9,8.1,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 1,Qualification 1,0.0,
NISHIZAWA Taketo - JPN - Canadian Selections 1 - 2019 - Qualification 1,70.67,11,Men,0.0,14.9,16.4,17.7,16.1,14.1,7.2,6.8,0,0,JPN,0,0,0.0,2019,2019-Canadian Selections 1,Qualification 1,0.0,21.0
TREMBLAY Alexis - CAN - Canada Cup 1 - 2019 - Qualification 2,52.41,32,Men,-22.0,12.9,12.4,12.8,11.2,11.7,6.5,6.9,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 1,Qualification 2,0.0,
GAGNON Louis - CAN - Canadian Selections 1 - 2019 - Qualification 1,55.98,26,Men,0.0,14.2,14.4,14.0,14.3,13.4,5.4,5.7,0,0,CAN,0,0,0.0,2019,2019-Canadian Selections 1,Qualification 1,0.0,22.0
ROBERGE Felix - CAN - Canada Cup 1 - 2019 - Qualification 2,55.99,30,Men,-22.0,14.1,14.4,14.4,13.5,13.2,5.8,5.7,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 1,Qualification 2,0.0,
OGIHARA Nagi - JPN - Canadian Selections 1 - 2019 - Qualification 1,71.85,3,Women,0.0,16.9,17.0,16.2,16.8,18.5,5.3,4.1,0,0,JPN,0,0,0.0,2019,2019-Canadian Selections 1,Qualification 1,0.0,22.0
GIBSON Olivia - CAN - Canada Cup 2 - 2019 - Qualification 1,55.96,6,Women,0.0,14.4,14.8,14.7,14.0,14.7,7.2,7.4,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 2,Qualification 1,0.0,
TODD Kassidy - CAN - Canadian Selections 1 - 2019 - Final 1,63.0,6,Women,0.0,16.1,16.2,14.8,15.3,14.9,5.5,5.7,0,0,CAN,0,0,0.0,2019,2019-Canadian Selections 1,Final 1,0.0,22.0
KOEHLER Ashley - CAN - Canada Cup 2 - 2019 - Qualification 2,56.84,3,Women,0.0,13.2,14.0,16.4,15.2,14.5,8.1,8.1,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 2,Qualification 2,0.0,
THIBAULT Olivier - CAN - Canadian Selections 1 - 2019 - Final 1,66.1,13,Men,0.0,14.9,14.8,16.7,16.4,16.6,5.7,5.4,0,0,CAN,0,0,0.0,2019,2019-Canadian Selections 1,Final 1,0.0,21.0
BELLUCCI Massimo - CAN - Canadian Selections 1 - 2019 - Qualification 1,60.0,22,Men,0.0,17.6,17.3,16.4,15.7,16.0,5.3,5.1,0,0,CAN,0,0,0.0,2019,2019-Canadian Selections 1,Qualification 1,0.0,21.0
GAUTHIER Julien - CAN - Canadian Selections 1 - 2019 - Qualification 1,66.63,16,Men,0.0,16.7,15.9,16.3,16.0,15.0,6.1,5.9,0,0,CAN,0,0,0.0,2019,2019-Canadian Selections 1,Qualification 1,0.0,18.0
DESMARAIS GILBERT Laurianne - CAN - Canadian Selections 1 - 2019 - Qualification 1,67.54,6,Women,0.0,17.2,16.4,16.7,16.6,17.0,7.3,7.0,0,0,CAN,0,0,0.0,2019,2019-Canadian Selections 1,Qualification 1,0.0,23.0
WOLFE Marie  Elizabeth - CAN - Canada Cup 1 - 2019 - Qualification 1,52.05,15,Women,-22.0,12.4,13.8,13.5,13.1,13.4,4.4,4.5,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 1,Qualification 1,0.0,
DESMARAIS GILBERT Laurianne - CAN - Canadian Selections 2 - 2019 - Qualification 1,64.38,7,Women,0.0,17.1,16.4,16.0,16.3,14.7,6.8,6.2,0,0,CAN,0,0,0.0,2019,2019-Canadian Selections 2,Qualification 1,0.0,23.0
GAUTHIER Julien - CAN - Canadian Selections 1 - 2019 - Final 1,62.16,16,Men,0.0,15.7,14.9,15.9,16.8,17.0,5.3,6.2,0,0,CAN,0,0,0.0,2019,2019-Canadian Selections 1,Final 1,0.0,18.0
PARADIS Louis - CAN - Canada Cup 1 - 2019 - Qualification 1,45.87,43,Men,-22.0,10.5,12.0,12.1,11.0,11.5,4.7,4.8,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 1,Qualification 1,0.0,
BOULIANNE Annarose - CAN - Canada Cup 1 - 2019 - Qualification 2,56.97,4,Women,-22.0,13.8,14.3,13.6,13.4,14.0,5.6,5.7,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 1,Qualification 2,0.0,
TANNER Marc - CAN - Canada Cup 2 - 2019 - Qualification 1,72.53,2,Men,0.0,17.5,16.9,17.3,16.0,16.5,7.3,7.1,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 2,Qualification 1,0.0,
BELLUCCI Massimo - CAN - Canada Cup 1 - 2019 - Qualification 1,72.63,6,Men,-22.0,17.2,15.9,16.4,16.4,16.6,8.1,8.2,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 1,Qualification 1,0.0,
DUBUC Jeremy - CAN - Canada Cup 1 - 2019 - Qualification 2,66.48,6,Men,-22.0,15.0,13.8,15.4,15.7,15.3,7.5,8.0,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 1,Qualification 2,0.0,
MIKKELSEN Maya - CAN - Canadian Selections 1 - 2019 - Qualification 2,46.09,9,Women,0.0,14.3,14.9,13.1,14.2,14.5,3.7,3.8,0,0,CAN,0,0,0.0,2019,2019-Canadian Selections 1,Qualification 2,0.0,17.0
KOEHLER Kaylee - CAN - Canadian Selections 1 - 2019 - Final 1,59.14,10,Women,0.0,15.0,15.2,15.6,15.0,16.0,5.7,6.0,0,0,CAN,0,0,0.0,2019,2019-Canadian Selections 1,Final 1,0.0,17.0
TAKAHASHI Shiori - JPN - Canadian Selections 1 - 2019 - Qualification 2,47.1,7,Women,0.0,13.7,12.8,13.7,14.0,12.0,4.9,4.2,0,0,JPN,0,0,0.0,2019,2019-Canadian Selections 1,Qualification 2,0.0,17.0
MIYAMOTO Juri - JPN - Canadian Selections 1 - 2019 - Final 1,49.94,12,Women,0.0,15.7,15.0,14.6,14.7,15.2,4.5,4.3,0,0,JPN,0,0,0.0,2019,2019-Canadian Selections 1,Final 1,0.0,19.0
LATREILLE Kolten - CAN - Canada Cup 2 - 2019 - Qualification 2,10.51,25,Men,0.0,11.5,12.6,10.9,9.9,12.0,5.0,5.2,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 2,Qualification 2,0.0,
CAREY Cole - CAN - Canada Cup 2 - 2019 - Qualification 1,50.75,15,Men,0.0,15.4,14.3,13.7,13.8,13.7,6.5,6.7,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 2,Qualification 1,0.0,
MATTHEWS Aidan - CAN - Canada Cup 1 - 2019 - Qualification 1,59.38,34,Men,-22.0,14.8,14.9,15.5,15.3,14.1,7.5,7.8,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 1,Qualification 1,0.0,
KOEHLER Kaylee - CAN - Canadian Selections 2 - 2019 - Qualification 2,62.43,3,Women,0.0,15.7,15.4,14.7,14.8,17.9,4.8,5.2,0,0,CAN,0,0,0.0,2019,2019-Canadian Selections 2,Qualification 2,0.0,17.0
ROY Jeremie - CAN - Canada Cup 1 - 2019 - Qualification 1,67.02,17,Men,-22.0,14.8,14.9,15.0,15.1,14.2,7.8,7.2,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 1,Qualification 1,0.0,
KANG Phillip - KOR - Canadian Selections 1 - 2019 - Qualification 2,56.28,13,Men,0.0,15.6,16.2,15.5,15.0,15.8,5.3,5.0,0,0,KOR,0,0,0.0,2019,2019-Canadian Selections 1,Qualification 2,0.0,16.0
CONN Lynette - CAN - Canada Cup 2 - 2019 - Qualification 1,40.77,16,Women,0.0,13.2,13.6,13.8,10.9,10.4,5.1,5.1,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 2,Qualification 1,0.0,
LABELLE Cassandre - CAN - Canadian Selections 1 - 2019 - Qualification 2,50.72,6,Women,0.0,12.3,12.8,13.0,15.0,13.2,3.7,2.6,0,0,CAN,0,0,0.0,2019,2019-Canadian Selections 1,Qualification 2,0.0,20.0
CHALIFOUX Louis David - CAN - Canada Cup 1 - 2019 - Qualification 1,80.21,1,Men,-22.0,17.4,18.0,18.9,17.8,17.5,8.0,8.3,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 1,Qualification 1,0.0,
ITO Miki - JPN - Canadian Selections 1 - 2019 - Qualification 1,68.75,5,Women,0.0,16.4,15.4,16.1,16.4,16.0,5.3,5.4,1,1,JPN,0,0,0.0,2019,2019-Canadian Selections 1,Qualification 1,0.0,33.0
GHERT Talya - CAN - Canada Cup 2 - 2019 - Qualification 2,17.08,16,Women,0.0,13.3,13.0,12.9,14.0,14.0,3.8,3.9,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 2,Qualification 2,0.0,
HENDERSON Alexander - CAN - Canadian Selections 1 - 2019 - Qualification 2,53.59,16,Men,0.0,12.3,14.2,14.0,14.1,14.4,5.4,5.8,0,0,CAN,0,0,0.0,2019,2019-Canadian Selections 1,Qualification 2,0.0,17.0
MAGA Joshua - CAN - Canada Cup 1 - 2019 - Qualification 1,65.18,22,Men,-22.0,15.2,14.9,16.1,15.1,15.9,8.3,7.7,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 1,Qualification 1,0.0,
SHIMAKAWA Takuya - JPN - Canadian Selections 1 - 2019 - Final 1,61.17,17,Men,0.0,18.4,16.2,17.2,16.0,18.2,7.1,7.3,0,0,JPN,0,0,0.0,2019,2019-Canadian Selections 1,Final 1,0.0,22.0
GOODISON Samuel - CAN - Canadian Selections 1 - 2019 - Qualification 1,21.94,38,Men,0.0,14.0,14.6,13.6,14.9,13.8,5.5,5.3,0,0,CAN,0,0,0.0,2019,2019-Canadian Selections 1,Qualification 1,0.0,18.0
DESAUTELS Mats - CAN - Canadian Selections 1 - 2019 - Final 1,68.58,10,Men,0.0,15.9,16.1,16.5,16.0,16.0,6.9,6.8,0,0,CAN,0,0,0.0,2019,2019-Canadian Selections 1,Final 1,0.0,21.0
BRAUCHT Ethan - CAN - Canada Cup 2 - 2019 - Qualification 1,36.52,22,Men,0.0,11.0,10.6,8.5,11.6,11.5,5.2,5.2,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 2,Qualification 1,0.0,
BELLUCCI Massimo - CAN - Canadian Selections 1 - 2019 - Final 1,69.35,8,Men,0.0,15.9,17.5,16.4,16.6,17.6,5.5,5.8,0,0,CAN,0,0,0.0,2019,2019-Canadian Selections 1,Final 1,0.0,21.0
JEHN Kate - CAN - Canada Cup 2 - 2019 - Qualification 1,34.33,22,Women,0.0,11.3,11.7,12.2,11.3,11.5,4.3,4.2,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 2,Qualification 1,0.0,
GAUTHIER Julien - CAN - Canada Cup 1 - 2019 - Qualification 2,66.02,8,Men,-22.0,15.8,15.3,15.9,15.1,15.1,6.7,7.0,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 1,Qualification 2,0.0,
DAMBERGS Ella - CAN - Canada Cup 2 - 2019 - Qualification 1,12.75,27,Women,0.0,11.7,12.1,12.0,10.3,11.3,1.8,1.8,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 2,Qualification 1,0.0,
NADON Benjamin - CAN - Canada Cup 1 - 2019 - Qualification 2,67.57,3,Men,-22.0,14.9,15.3,14.8,15.2,14.6,7.9,8.1,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 1,Qualification 2,0.0,
KOEHLER Ashley - CAN - Canada Cup 1 - 2019 - Qualification 1,73.72,1,Women,-22.0,16.0,15.8,16.1,16.0,16.2,7.6,7.8,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 1,Qualification 1,0.0,
HONORE Pierre Henri - CAN - Canada Cup 1 - 2019 - Qualification 2,61.38,17,Men,-22.0,15.5,14.8,15.1,13.6,14.3,6.4,6.7,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 1,Qualification 2,0.0,
OGIHARA Nagi - JPN - Canadian Selections 2 - 2019 - Qualification 1,74.56,2,Women,0.0,16.7,17.9,18.4,17.3,18.6,5.2,4.5,0,0,JPN,0,0,0.0,2019,2019-Canadian Selections 2,Qualification 1,0.0,22.0
DUPRAY Adam - CAN - Canada Cup 2 - 2019 - Qualification 2,48.78,5,Men,0.0,14.5,14.4,14.0,11.4,11.5,7.2,7.2,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 2,Qualification 2,0.0,
CLEGG Sina - CAN - Canada Cup 2 - 2019 - Final 1,19.36,10,Women,0.0,13.6,12.4,14.7,11.9,13.5,1.7,1.8,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 2,Final 1,0.0,
MYSKO Alex - CAN - Canada Cup 1 - 2019 - Qualification 2,59.96,23,Men,-22.0,14.6,14.6,14.8,15.4,15.2,8.0,8.1,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 1,Qualification 2,0.0,
BERGEVIN Mikela - CAN - Canadian Selections 2 - 2019 - Qualification 1,67.62,6,Women,0.0,14.6,16.7,16.1,15.9,16.5,5.6,5.4,0,0,CAN,0,0,0.0,2019,2019-Canadian Selections 2,Qualification 1,0.0,22.0
KIMOTO Masahiro - JPN - Canadian Selections 1 - 2019 - Qualification 1,63.82,20,Men,0.0,15.8,15.8,15.3,14.9,15.0,3.6,3.4,0,0,JPN,0,0,0.0,2019,2019-Canadian Selections 1,Qualification 1,0.0,20.0
WALKER Leda - CAN - Canada Cup 2 - 2019 - Qualification 1,60.28,4,Women,0.0,14.4,14.1,13.7,15.2,14.8,8.2,8.1,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 2,Qualification 1,0.0,
BOBYN George - CAN - Canada Cup 2 - 2019 - Final 1,58.25,12,Men,0.0,14.2,15.6,15.1,14.4,15.1,6.2,6.0,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 2,Final 1,0.0,
ROY Jeremie - CAN - Canada Cup 1 - 2019 - Final 1,69.39,14,Men,-22.0,15.6,15.4,15.6,15.0,14.6,7.7,7.5,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 1,Final 1,0.0,
BEAULIEU Charles - CAN - Canadian Selections 1 - 2019 - Qualification 1,30.12,36,Men,0.0,14.7,14.5,14.3,14.0,12.8,6.2,6.4,0,0,CAN,0,0,0.0,2019,2019-Canadian Selections 1,Qualification 1,0.0,18.0
BESSEL Ben - CAN - Canadian Selections 1 - 2019 - Qualification 1,46.52,32,Men,0.0,12.3,13.4,13.4,14.4,10.4,5.4,5.7,0,0,CAN,0,0,0.0,2019,2019-Canadian Selections 1,Qualification 1,0.0,18.0
TREMBLAY Alexis - CAN - Canada Cup 1 - 2019 - Qualification 1,26.24,47,Men,-22.0,13.0,13.9,13.9,12.8,11.0,4.1,4.0,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 1,Qualification 1,0.0,
LEE Xander - CAN - Canada Cup 1 - 2019 - Qualification 1,6.47,51,Men,-22.0,11.3,12.0,12.9,13.2,13.8,6.4,6.0,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 1,Qualification 1,0.0,
BUTTERWORTH Cassidy - CAN - Canada Cup 1 - 2019 - Qualification 2,56.55,5,Women,-22.0,15.3,14.2,15.1,14.1,15.2,5.9,5.6,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 1,Qualification 2,0.0,
GIBSON Olivia - CAN - Canada Cup 1 - 2019 - Qualification 1,62.83,6,Women,-22.0,16.5,16.0,15.5,15.1,15.5,6.4,5.9,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 1,Qualification 1,0.0,
GADBOIS Alexis - CAN - Canada Cup 1 - 2019 - Qualification 2,62.83,15,Men,-22.0,14.8,15.0,14.2,15.1,14.3,6.9,7.2,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 1,Qualification 2,0.0,
GOODISON Samuel - CAN - Canada Cup 2 - 2019 - Qualification 1,72.38,4,Men,0.0,18.2,16.9,16.7,17.0,17.2,8.5,8.6,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 2,Qualification 1,0.0,
DAWSON Quinn - CAN - Canadian Selections 1 - 2019 - Final 1,72.14,6,Men,0.0,15.7,18.0,16.6,16.9,16.7,6.3,6.2,0,0,CAN,0,0,0.0,2019,2019-Canadian Selections 1,Final 1,0.0,16.0
LINTON Jessica - CAN - Canada Cup 1 - 2019 - Final 1,62.89,4,Women,-22.0,15.0,15.2,15.3,14.9,15.0,6.4,6.5,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 1,Final 1,0.0,
VAN DER MERWE Dylan - CAN - Canada Cup 2 - 2019 - Final 1,71.13,2,Men,0.0,16.9,16.8,16.5,17.0,17.0,7.0,7.0,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 2,Final 1,0.0,
SCHWINGHAMER Mackenzie - CAN - Canadian Selections 1 - 2019 - Final 1,62.36,8,Women,0.0,15.2,14.7,15.2,15.9,16.8,5.0,4.5,0,0,CAN,0,0,0.0,2019,2019-Canadian Selections 1,Final 1,0.0,21.0
CAMIRE Vincent - CAN - Canada Cup 1 - 2019 - Qualification 2,64.86,12,Men,-22.0,15.1,14.3,15.2,15.2,15.0,7.8,7.7,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 1,Qualification 2,0.0,
VIEL Julien - CAN - Canadian Selections 1 - 2019 - Final 1,71.74,7,Men,0.0,17.9,17.2,17.1,17.0,17.8,6.1,6.7,0,0,CAN,0,0,0.0,2019,2019-Canadian Selections 1,Final 1,0.0,19.0
TODD Kassidy - CAN - Canadian Selections 1 - 2019 - Qualification 1,54.85,11,Women,0.0,14.1,15.0,13.7,14.9,11.0,4.2,5.4,0,0,CAN,0,0,0.0,2019,2019-Canadian Selections 1,Qualification 1,0.0,22.0
ENGLISH Karisa - CAN - Canada Cup 2 - 2019 - Final 1,54.85,7,Women,0.0,15.1,14.8,13.5,15.3,14.3,6.7,6.9,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 2,Final 1,0.0,
GAGNON Thomas - CAN - Canadian Selections 1 - 2019 - Qualification 1,54.85,27,Men,0.0,12.1,13.2,13.7,14.5,14.5,5.0,4.4,0,0,CAN,0,0,0.0,2019,2019-Canadian Selections 1,Qualification 1,0.0,22.0
LINTON Jessica - CAN - Canada Cup 2 - 2019 - Qualification 2,64.43,2,Women,0.0,15.8,15.7,16.8,15.7,15.5,6.0,5.7,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 2,Qualification 2,0.0,
WHITFORD Elisabeth - CAN - Canada Cup 1 - 2019 - Qualification 1,64.43,5,Women,-22.0,15.5,16.1,15.0,16.1,15.8,7.9,7.9,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 1,Qualification 1,0.0,
PHIPPS Koleton - CAN - Canadian Selections 1 - 2019 - Qualification 1,73.8,8,Men,0.0,17.4,17.7,17.5,16.6,16.8,7.0,7.4,0,0,CAN,0,0,0.0,2019,2019-Canadian Selections 1,Qualification 1,0.0,22.0
SCHWINGHAMER Mackenzie - CAN - Canadian Selections 1 - 2019 - Qualification 1,42.6,15,Women,0.0,13.3,12.9,13.4,13.4,4.0,6.8,6.7,0,0,CAN,0,0,0.0,2019,2019-Canadian Selections 1,Qualification 1,0.0,21.0
PARSONS Jackson - CAN - Canada Cup 2 - 2019 - Final 1,59.15,11,Men,0.0,14.3,14.4,15.6,14.5,14.7,7.5,7.9,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 2,Final 1,0.0,
GAUTHIER Julien - CAN - Canadian Selections 1 - 2019 - Qualification 2,61.92,8,Men,0.0,15.1,14.4,15.8,15.7,16.0,5.6,5.8,0,0,CAN,0,0,0.0,2019,2019-Canadian Selections 1,Qualification 2,0.0,18.0
GAGNON Thomas - CAN - Canada Cup 1 - 2019 - Qualification 1,62.65,29,Men,-22.0,15.3,15.8,14.8,14.8,14.7,4.0,4.3,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 1,Qualification 1,0.0,
ISHIDA Shoya - JPN - Canadian Selections 1 - 2019 - Qualification 2,53.33,17,Men,0.0,14.2,15.2,14.8,15.0,14.1,7.0,6.6,0,0,JPN,0,0,0.0,2019,2019-Canadian Selections 1,Qualification 2,0.0,17.0
NIXON Andrew - CAN - Canada Cup 2 - 2019 - Qualification 1,32.59,27,Men,0.0,12.7,13.7,13.6,11.4,11.0,3.6,3.8,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 2,Qualification 1,0.0,
BEAULIEU Charles - CAN - Canada Cup 1 - 2019 - Final 1,71.1,10,Men,-22.0,16.2,16.2,16.1,16.3,16.2,8.0,8.1,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 1,Final 1,0.0,
CAPICIK Chase - CAN - Canadian Selections 1 - 2019 - Qualification 1,0.3,19,Women,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,CAN,0,0,0.0,2019,2019-Canadian Selections 1,Qualification 1,0.0,16.0
TAKAGISHI Gaku - JPN - Canadian Selections 1 - 2019 - Qualification 2,22.38,28,Men,0.0,15.0,15.5,16.0,13.0,16.1,5.6,5.7,0,0,JPN,0,0,0.0,2019,2019-Canadian Selections 1,Qualification 2,0.0,20.0
WENZLAWE Kale - CAN - Canada Cup 2 - 2019 - Qualification 2,30.82,15,Men,0.0,11.3,12.9,12.0,10.2,10.5,4.6,4.9,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 2,Qualification 2,0.0,
KOEHLER Kaylee - CAN - Canada Cup 1 - 2019 - Qualification 1,69.38,3,Women,-22.0,16.2,15.8,16.2,15.5,15.8,6.0,5.8,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 1,Qualification 1,0.0,
TODD Kassidy - CAN - Canada Cup 2 - 2019 - Qualification 1,36.29,20,Women,0.0,14.5,14.5,15.1,14.0,14.0,4.0,4.0,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 2,Qualification 1,0.0,
GARDINER Reno - CAN - Canada Cup 2 - 2019 - Qualification 2,4.46,29,Men,0.0,10.5,11.1,8.9,8.4,9.9,1.6,1.8,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 2,Qualification 2,0.0,
MAGA Joshua - CAN - Canada Cup 1 - 2019 - Qualification 2,64.75,13,Men,-22.0,15.1,15.7,15.3,15.3,15.1,8.0,8.0,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 1,Qualification 2,0.0,
SCHWINGHAMMER Maia - CAN - Canadian Selections 1 - 2019 - Qualification 1,77.57,1,Women,0.0,18.2,18.0,16.6,17.4,16.5,7.0,8.0,0,0,CAN,0,0,0.0,2019,2019-Canadian Selections 1,Qualification 1,0.0,19.0
GODBOUT Rowanne - CAN - Canada Cup 2 - 2019 - Final 1,59.27,5,Women,0.0,14.5,14.2,15.9,13.8,14.9,6.5,6.4,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 2,Final 1,0.0,
MAGA Joshua - CAN - Canadian Selections 1 - 2019 - Qualification 1,59.27,24,Men,0.0,14.9,15.8,13.9,16.0,14.2,5.6,5.9,0,0,CAN,0,0,0.0,2019,2019-Canadian Selections 1,Qualification 1,0.0,18.0
GAGNON Thomas - CAN - Canada Cup 1 - 2019 - Qualification 2,65.46,10,Men,-22.0,14.6,15.1,14.9,14.6,14.7,7.7,8.2,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 1,Qualification 2,0.0,
SPARROW Demitra - CAN - Canada Cup 2 - 2019 - Qualification 2,41.87,9,Women,0.0,14.2,14.3,13.0,11.9,12.5,4.7,4.5,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 2,Qualification 2,0.0,
STODDART Clare - CAN - Canada Cup 1 - 2019 - Qualification 1,47.19,19,Women,-22.0,11.4,11.8,12.8,12.2,12.5,4.0,4.6,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 1,Qualification 1,0.0,
THIBAULT Olivier - CAN - Canada Cup 1 - 2019 - Qualification 1,71.25,9,Men,-22.0,15.6,15.7,16.1,15.9,15.4,7.8,7.9,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 1,Qualification 1,0.0,
GAGNON Louis - CAN - Canada Cup 1 - 2019 - Final 1,71.25,9,Men,-22.0,15.9,16.4,16.6,16.4,16.2,7.5,7.3,0,0,CAN,0,0,0.0,2019,2019-Canada Cup 1,Final 1,0.0,
