Athlete_Comp,Metric,Finish,Gender,Temp__Air,Judge_1_Score,Judge_2_Score,Judge_3_Score,Judge_4_Score,Judge_5_Score,Judge_6_Score__1,Judge_7_Score__1,Major_Finalist,Major_Medalist,Nation,Olympic_Finalist,Olympic_Medalist,Temp__Snow,Season,Season_Comp,Round,Wind,age_yrs
MORSE Michael - USA - World Cup 2 - 2009 - Qualification,68.24,18,Men,-8.0,3.8,4.0,3.2,3.2,4.1,2.0,1.8,0,0,USA,0,0,-5.0,2009,2009-World Cup 2,Qualification,0.2,39.0
DOLGODVOROV Denis - RUS - World Cup 5 - 2009 - Qualification,81.65,10,Men,0.0,4.0,4.1,4.2,4.1,4.4,2.4,2.4,0,0,RUS,0,0,-1.0,2009,2009-World Cup 5,Qualification,0.1,38.0
BAHRKE Shannon - USA - World Cup 4 - 2009 - Qualification,76.37,5,Women,-7.0,4.2,4.4,4.3,4.3,4.0,1.6,1.6,1,1,USA,1,1,-2.0,2009,2009-World Cup 4,Qualification,0.2,40.0
NILSSON Julia - SWE - World Cup 5 - 2009 - Qualification,49.2,33,Women,0.0,2.4,2.0,2.9,2.5,2.9,0.0,0.0,0,0,SWE,0,0,-1.0,2009,2009-World Cup 5,Qualification,0.1,30.0
REIKHERD Dmitriy - KAZ - World Cup 1 - 2009 - Qualification,80.08,14,Men,-20.0,4.1,4.3,4.4,3.9,4.3,1.9,1.7,1,0,KAZ,1,0,-9.0,2009,2009-World Cup 1,Qualification,0.9,31.0
KAFFKA Marina - GER - World Cup 2 - 2009 - Qualification,51.2,22,Women,-16.0,2.9,3.2,2.9,2.2,2.5,0.8,1.0,0,0,GER,0,0,-7.0,2009,2009-World Cup 2,Qualification,0.2,33.0
KOYANDER Ellie - GBR - World Cup 4 - 2009 - Qualification,51.2,27,Women,-7.0,3.1,3.0,3.3,2.9,2.8,1.0,1.4,0,0,GBR,0,0,-2.0,2009,2009-World Cup 4,Qualification,0.2,29.0
DENEEN Patrick - USA - World Cup 3 - 2009 - Qualification,79.95,6,Men,3.0,4.1,4.2,4.5,4.3,4.0,2.4,2.3,1,1,USA,1,0,2.0,2009,2009-World Cup 3,Qualification,0.0,33.0
KEARNEY Hannah - USA - World Cup 5 - 2009 - Qualification,78.83,9,Women,0.0,4.0,4.3,3.4,3.7,4.0,2.1,1.8,1,1,USA,1,1,-1.0,2009,2009-World Cup 5,Qualification,0.1,34.0
GARDNER Landon - USA - World Cup 2 - 2009 - Qualification,71.81,9,Men,-8.0,3.8,3.8,3.8,3.5,3.7,2.0,2.0,0,0,USA,0,0,-5.0,2009,2009-World Cup 2,Qualification,0.2,35.0
TORITO Emiko - USA - World Cup 1 - 2009 - Final 1,70.61,11,Women,-20.0,3.5,3.9,3.8,2.8,3.6,0.7,0.8,0,0,USA,0,0,-9.0,2009,2009-World Cup 1,Final 1,0.9,38.0
BJOERNLUND Jesper - SWE - World Cup 5 - 2009 - Qualification,82.24,9,Men,0.0,4.4,3.9,4.4,4.5,4.0,1.8,2.0,1,0,SWE,1,0,-1.0,2009,2009-World Cup 5,Qualification,0.1,35.0
SPETT Per - SWE - World Cup 4 - 2009 - Final 1,78.72,14,Men,-4.0,4.2,4.3,4.1,4.3,4.3,1.8,2.0,1,0,SWE,0,0,-1.0,2009,2009-World Cup 4,Final 1,0.2,35.0
MARQUIS Philippe - CAN - World Cup 5 - 2009 - Qualification,83.52,4,Men,0.0,4.4,4.3,3.8,4.2,4.3,2.1,2.1,1,0,CAN,0,0,-1.0,2009,2009-World Cup 5,Qualification,0.1,31.0
RICHARDS Kristi - CAN - World Championships - 2009 - Final,71.33,5,Women,6.0,4.1,3.8,3.5,3.5,3.8,1.7,1.7,0,0,CAN,0,0,0.0,2009,2009-World Championships,Final,4.0,39.0
DUFOUR LAPOINTE Maxime - CAN - World Cup 3 - 2009 - Qualification,65.71,16,Women,3.0,3.1,3.3,4.0,3.5,3.2,1.3,1.6,1,0,CAN,0,0,2.0,2009,2009-World Cup 3,Qualification,0.0,31.0
CARLQVIST Veronica - SWE - World Cup 5 - 2009 - Qualification,65.71,27,Women,0.0,3.4,3.6,3.0,3.7,3.6,1.7,1.3,0,0,SWE,0,0,-1.0,2009,2009-World Cup 5,Qualification,0.1,30.0
GARDNER Landon - USA - World Cup 4 - 2009 - Qualification,78.43,13,Men,-4.0,4.5,4.1,4.4,4.3,4.1,2.0,1.8,0,0,USA,0,0,-1.0,2009,2009-World Cup 4,Qualification,0.2,35.0
SPETT Per - SWE - World Cup 5 - 2009 - Qualification,80.64,11,Men,0.0,4.1,3.8,3.6,4.0,4.0,2.2,2.1,1,0,SWE,0,0,-1.0,2009,2009-World Cup 5,Qualification,0.1,35.0
GALYSHEVA Yulia - KAZ - World Championships - 2009 - Qualification,55.84,8,Women,-1.0,2.8,2.8,2.9,2.3,3.0,2.0,1.9,1,1,KAZ,1,1,0.0,2009,2009-World Championships,Qualification,2.0,28.0
GARDNER Landon - USA - World Cup 5 - 2009 - Qualification,74.56,27,Men,0.0,3.5,3.9,4.2,3.5,3.5,2.4,2.2,0,0,USA,0,0,-1.0,2009,2009-World Cup 5,Qualification,0.1,35.0
OCHS Pierre - FRA - World Cup 5 - 2009 - Qualification,74.56,33,Men,0.0,4.1,3.9,3.6,3.6,4.0,1.7,1.7,0,0,FRA,0,0,-1.0,2009,2009-World Cup 5,Qualification,0.1,36.0
BARMASHOV Dmitriy - KAZ - World Cup 2 - 2009 - Qualification,70.91,12,Men,-8.0,3.5,3.8,3.9,2.8,3.7,1.3,1.3,0,0,KAZ,0,0,-5.0,2009,2009-World Cup 2,Qualification,0.2,35.0
KAFFKA Marina - GER - World Championships - 2009 - Qualification,40.77,18,Women,-1.0,2.4,2.4,2.4,2.1,2.5,0.8,0.9,0,0,GER,0,0,0.0,2009,2009-World Championships,Qualification,2.0,33.0
RODIONOVA Yuliya - KAZ - World Cup 3 - 2009 - Qualification,6.16,33,Women,3.0,0.1,0.1,0.1,0.1,0.1,1.6,1.5,0,0,KAZ,0,0,2.0,2009,2009-World Cup 3,Qualification,0.0,30.0
MORSE Michael - USA - World Cup 5 - 2009 - Qualification,82.83,6,Men,0.0,4.3,4.1,4.6,4.0,4.2,2.4,2.1,0,0,USA,0,0,-1.0,2009,2009-World Cup 5,Qualification,0.1,39.0
GINGRAS Maxime - CAN - World Cup 3 - 2009 - Qualification,75.36,18,Men,3.0,3.9,4.3,4.2,3.7,4.0,1.9,2.0,0,0,CAN,0,0,2.0,2009,2009-World Cup 3,Qualification,0.0,36.0
ENDO Sho - JPN - World Cup 1 - 2009 - Qualification,75.36,25,Men,-20.0,4.1,4.0,3.9,4.1,4.0,2.2,2.0,0,0,JPN,0,0,-9.0,2009,2009-World Cup 1,Qualification,0.9,30.0
BYKACHEV Pavel - RUS - World Cup 2 - 2009 - Qualification,60.11,30,Men,-8.0,3.3,3.3,3.5,3.1,3.2,1.5,1.4,0,0,RUS,0,0,-5.0,2009,2009-World Cup 2,Qualification,0.2,34.0
BROWN Jackie - CAN - World Cup 3 - 2009 - Final 1,70.64,13,Women,-2.0,3.5,3.6,4.0,3.6,3.7,1.9,1.8,0,0,CAN,0,0,0.0,2009,2009-World Cup 3,Final 1,0.0,34.0
GALYSHEVA Yulia - KAZ - World Cup 4 - 2009 - Qualification,63.68,20,Women,-7.0,3.6,3.5,3.5,3.4,2.8,1.0,1.0,1,1,KAZ,1,1,-2.0,2009,2009-World Cup 4,Qualification,0.2,28.0
WILSON Bryon - USA - World Cup 2 - 2009 - Qualification,34.72,39,Men,-8.0,1.5,1.1,0.3,1.6,2.1,1.5,1.4,1,1,USA,1,1,-5.0,2009,2009-World Cup 2,Qualification,0.2,32.0
SOKOLOV Andrey - KAZ - World Championships - 2009 - Qualification,56.24,22,Men,-1.0,3.0,3.2,3.0,2.8,3.1,1.7,1.7,0,0,KAZ,0,0,0.0,2009,2009-World Championships,Qualification,2.0,28.0
BILODEAU Alex - CAN - World Cup 3 - 2009 - Final 1,85.87,1,Men,-2.0,4.2,4.3,4.6,4.6,4.2,2.2,2.3,1,1,CAN,1,1,0.0,2009,2009-World Cup 3,Final 1,0.0,33.0
MARQUIS Philippe - CAN - World Cup 5 - 2009 - Final 1,83.01,8,Men,0.0,4.2,4.2,4.2,4.1,4.2,2.2,2.3,1,0,CAN,0,0,-1.0,2009,2009-World Cup 5,Final 1,0.1,31.0
KIRAMO Arttu - FIN - World Championships - 2009 - Final,69.87,9,Men,6.0,4.0,3.8,3.8,3.6,4.0,1.8,1.8,0,0,FIN,0,0,0.0,2009,2009-World Championships,Final,4.0,30.0
WEN Mengying - CHN - World Cup 1 - 2009 - Qualification,2.29,33,Women,-20.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0,0,CHN,0,0,-9.0,2009,2009-World Cup 1,Qualification,0.9,27.0
DUFOUR LAPOINTE Maxime - CAN - World Cup 5 - 2009 - Qualification,76.69,15,Women,0.0,4.1,3.0,3.9,4.0,3.9,2.1,1.8,1,0,CAN,0,0,-1.0,2009,2009-World Cup 5,Qualification,0.1,31.0
UEMURA Aiko - JPN - World Cup 2 - 2009 - Qualification,32.16,25,Women,-16.0,1.0,1.3,0.3,1.1,1.6,1.1,1.4,1,1,JPN,1,0,-7.0,2009,2009-World Cup 2,Qualification,0.2,41.0
SMYSHLIAEV Aleksandr - OAR - World Cup 1 - 2009 - Final 1,82.35,8,Men,-20.0,4.4,4.5,4.3,4.1,4.3,2.0,2.0,1,1,OAR,1,1,-9.0,2009,2009-World Cup 1,Final 1,0.9,33.0
RAKHIMOVA Regina - OAR - World Cup 2 - 2009 - Final 1,59.17,10,Women,-8.0,2.8,3.0,2.9,2.8,2.7,2.0,2.0,1,0,OAR,0,0,-5.0,2009,2009-World Cup 2,Final 1,0.2,31.0
KEARNEY Hannah - USA - World Cup 4 - 2009 - Qualification,73.2,12,Women,-7.0,4.4,4.1,4.0,4.2,4.3,1.5,1.7,1,1,USA,1,1,-2.0,2009,2009-World Cup 4,Qualification,0.2,34.0
PUSTYNNIKOV Mikhail - RUS - World Cup 1 - 2009 - Qualification,71.47,36,Men,-20.0,4.0,3.4,4.0,3.7,3.9,1.8,1.5,0,0,RUS,0,0,-9.0,2009,2009-World Cup 1,Qualification,0.9,32.0
BURILLE Arnaud - FRA - World Cup 1 - 2009 - Qualification,74.8,28,Men,-20.0,3.9,4.3,4.2,3.9,3.8,1.8,1.4,0,0,FRA,0,0,-9.0,2009,2009-World Cup 1,Qualification,0.9,32.0
BAHRKE Shannon - USA - World Cup 4 - 2009 - Final 1,81.07,6,Women,-4.0,4.1,4.4,4.2,4.3,4.4,1.9,2.1,1,1,USA,1,1,-1.0,2009,2009-World Cup 4,Final 1,0.2,40.0
BROWN Jackie - CAN - World Championships - 2009 - Qualification,19.89,25,Women,-1.0,0.6,0.5,0.1,0.5,0.3,1.2,1.4,0,0,CAN,0,0,0.0,2009,2009-World Championships,Qualification,2.0,34.0
BENNA Anthony - FRA - World Cup 3 - 2009 - Final 1,79.65,6,Men,-2.0,3.3,4.1,4.1,4.2,3.9,1.9,2.0,1,1,FRA,0,0,0.0,2009,2009-World Cup 3,Final 1,0.0,33.0
MOISSEYEV Denis - KAZ - World Championships - 2009 - Qualification,30.83,37,Men,-1.0,1.8,1.0,1.1,1.8,1.4,1.0,1.0,0,0,KAZ,0,0,0.0,2009,2009-World Championships,Qualification,2.0,32.0
MURATA Arisa - JPN - World Cup 2 - 2009 - Qualification,33.57,26,Women,-16.0,2.0,1.5,1.0,1.6,1.8,1.2,1.2,1,0,JPN,0,0,-7.0,2009,2009-World Cup 2,Qualification,0.2,30.0
KEARNEY Hannah - USA - World Cup 4 - 2009 - Final 1,82.53,4,Women,-4.0,4.3,4.2,4.3,4.3,4.3,1.7,1.9,1,1,USA,1,1,-1.0,2009,2009-World Cup 4,Final 1,0.2,34.0
BILODEAU Alex - CAN - World Cup 3 - 2009 - Qualification,82.53,2,Men,3.0,4.2,4.2,4.4,4.6,4.3,2.2,2.4,1,1,CAN,1,1,2.0,2009,2009-World Cup 3,Qualification,0.0,33.0
ROBICHAUD Audrey - CAN - World Cup 3 - 2009 - Final 1,72.48,10,Women,-2.0,3.8,4.0,3.8,3.7,3.0,2.3,2.3,0,0,CAN,0,0,0.0,2009,2009-World Cup 3,Final 1,0.0,32.0
RICHARDS Kristi - CAN - World Championships - 2009 - Qualification,56.72,7,Women,-1.0,3.1,3.4,2.6,2.9,2.9,1.5,1.6,0,0,CAN,0,0,0.0,2009,2009-World Championships,Qualification,2.0,39.0
MORSE Michael - USA - World Championships - 2009 - Qualification,56.72,18,Men,-1.0,2.8,2.6,3.2,3.0,2.6,1.9,1.7,0,0,USA,0,0,0.0,2009,2009-World Championships,Qualification,2.0,39.0
RYBALOVA Darya - KAZ - World Championships - 2009 - Qualification,42.72,13,Women,-1.0,2.0,2.3,2.1,1.3,2.3,1.3,1.3,0,0,KAZ,0,0,0.0,2009,2009-World Championships,Qualification,2.0,32.0
SUDOVA Nikola - CZE - World Cup 3 - 2009 - Qualification,77.63,5,Women,3.0,4.0,3.9,4.3,4.3,4.2,1.7,1.8,1,0,CZE,1,0,2.0,2009,2009-World Cup 3,Qualification,0.0,38.0
BILODEAU Alex - CAN - World Cup 2 - 2009 - Final 1,81.33,2,Men,-8.0,4.2,4.3,4.3,3.9,4.1,2.4,2.4,1,1,CAN,1,1,-5.0,2009,2009-World Cup 2,Final 1,0.2,33.0
DIGRAVIO David - USA - World Cup 2 - 2009 - Qualification,72.16,7,Men,-8.0,3.9,3.6,3.8,3.3,3.7,2.3,2.3,0,0,USA,0,0,-5.0,2009,2009-World Cup 2,Qualification,0.2,34.0
UEMURA Aiko - JPN - World Cup 5 - 2009 - Qualification,89.28,1,Women,0.0,4.8,4.6,4.7,4.7,4.6,1.9,1.7,1,1,JPN,1,0,-1.0,2009,2009-World Cup 5,Qualification,0.1,41.0
SNYDERMAN Kayla - USA - World Cup 2 - 2009 - Final 1,66.35,7,Women,-8.0,3.4,3.1,3.6,3.0,3.5,1.2,1.1,0,0,USA,0,0,-5.0,2009,2009-World Cup 2,Final 1,0.2,32.0
MOISSEYEV Denis - KAZ - World Cup 1 - 2009 - Qualification,68.64,42,Men,-20.0,3.6,3.5,3.6,3.4,3.5,1.8,1.8,0,0,KAZ,0,0,-9.0,2009,2009-World Cup 1,Qualification,0.9,32.0
WEN Mengying - CHN - World Cup 3 - 2009 - Qualification,19.33,31,Women,3.0,1.2,1.8,1.1,0.8,1.5,0.0,0.0,0,0,CHN,0,0,2.0,2009,2009-World Cup 3,Qualification,0.0,27.0
HJERTMAN Pelle - SWE - World Cup 2 - 2009 - Qualification,61.92,28,Men,-8.0,3.6,3.7,3.5,3.4,3.4,0.7,0.8,0,0,SWE,0,0,-5.0,2009,2009-World Cup 2,Qualification,0.2,35.0
STOLYAROVA Ekaterina - OAR - World Cup 3 - 2009 - Qualification,68.59,13,Women,3.0,3.2,3.0,4.1,3.7,3.5,2.0,2.1,0,0,OAR,0,0,2.0,2009,2009-World Cup 3,Qualification,0.0,32.0
SUDOVA Nikola - CZE - World Cup 2 - 2009 - Final 1,54.91,11,Women,-8.0,2.1,3.5,2.7,3.0,3.1,0.8,0.7,1,0,CZE,1,0,-5.0,2009,2009-World Cup 2,Final 1,0.2,38.0
TORITO Emiko - USA - World Cup 2 - 2009 - Final 1,45.68,12,Women,-8.0,1.8,2.1,2.0,1.7,1.7,1.8,1.7,0,0,USA,0,0,-5.0,2009,2009-World Cup 2,Final 1,0.2,38.0
KASHIMA Sho - USA - World Cup 5 - 2009 - Qualification,80.4,14,Men,0.0,3.8,4.1,4.3,4.2,3.9,2.2,2.0,0,0,USA,0,0,-1.0,2009,2009-World Cup 5,Qualification,0.1,34.0
KOYANDER Ellie - GBR - World Cup 5 - 2009 - Qualification,60.4,29,Women,0.0,3.5,3.5,3.4,3.5,3.0,1.3,1.2,0,0,GBR,0,0,-1.0,2009,2009-World Cup 5,Qualification,0.1,29.0
SERGEEV Vitaly - RUS - World Cup 2 - 2009 - Qualification,37.97,37,Men,-8.0,1.8,1.3,1.5,0.7,1.6,2.0,2.0,0,0,RUS,0,0,-5.0,2009,2009-World Cup 2,Qualification,0.2,32.0
ROBERTSON Shelly - USA - World Cup 1 - 2009 - Final 1,79.33,7,Women,-20.0,4.3,4.1,4.3,4.1,4.2,2.0,1.9,0,0,USA,0,0,-9.0,2009,2009-World Cup 1,Final 1,0.9,41.0
HJERTMAN Pelle - SWE - World Cup 3 - 2009 - Qualification,60.32,38,Men,3.0,3.2,3.2,3.3,3.5,3.0,1.0,0.9,0,0,SWE,0,0,2.0,2009,2009-World Cup 3,Qualification,0.0,35.0
CROSBY Matt - CAN - World Cup 1 - 2009 - Qualification,78.64,18,Men,-20.0,4.2,4.3,4.2,4.2,3.8,2.2,2.2,0,0,CAN,0,0,-9.0,2009,2009-World Cup 1,Qualification,0.9,36.0
HEIL Jennifer - CAN - World Cup 1 - 2009 - Qualification,80.56,8,Women,-20.0,4.4,4.2,4.4,4.4,4.4,2.1,1.8,1,1,CAN,1,1,-9.0,2009,2009-World Cup 1,Qualification,0.9,37.0
MARQUIS Vincent - CAN - World Cup 3 - 2009 - Qualification,82.69,4,Men,3.0,4.3,4.1,4.6,4.5,4.5,1.7,1.8,1,0,CAN,1,0,2.0,2009,2009-World Cup 3,Qualification,0.0,36.0
BAZIN Nathalie - CAN - World Championships - 2009 - Qualification,26.88,22,Women,-1.0,0.5,1.5,0.3,0.4,0.8,1.1,1.3,0,0,CAN,0,0,0.0,2009,2009-World Championships,Qualification,2.0,35.0
OCHS Pierre - FRA - World Cup 4 - 2009 - Qualification,47.47,51,Men,-4.0,1.5,2.2,2.4,2.0,2.4,1.4,1.5,0,0,FRA,0,0,-1.0,2009,2009-World Cup 4,Qualification,0.2,36.0
LUUSUA Tapio - FIN - World Championships - 2009 - Final,74.91,2,Men,6.0,4.2,4.1,4.2,4.1,4.1,2.3,2.3,1,0,FIN,1,0,0.0,2009,2009-World Championships,Final,4.0,39.0
DAUNFELDT Olle - SWE - World Cup 5 - 2009 - Qualification,46.37,48,Men,0.0,2.0,1.7,2.2,1.8,2.0,2.0,2.0,0,0,SWE,0,0,-1.0,2009,2009-World Cup 5,Qualification,0.1,37.0
STOLYAROVA Ekaterina - OAR - World Cup 5 - 2009 - Final 1,81.49,4,Women,0.0,3.9,4.1,4.4,4.5,3.9,2.3,2.3,0,0,OAR,0,0,-1.0,2009,2009-World Cup 5,Final 1,0.1,32.0
DOLGODVOROV Denis - RUS - World Cup 1 - 2009 - Qualification,81.49,9,Men,-20.0,4.3,4.3,4.2,4.6,4.1,2.2,2.0,0,0,RUS,0,0,-9.0,2009,2009-World Cup 1,Qualification,0.9,38.0
MOISSEYEV Denis - KAZ - World Cup 5 - 2009 - Qualification,66.43,42,Men,0.0,3.4,3.5,3.7,3.7,3.3,1.3,1.4,0,0,KAZ,0,0,-1.0,2009,2009-World Cup 5,Qualification,0.1,32.0
BROWN Jackie - CAN - World Cup 2 - 2009 - Qualification,64.85,13,Women,-16.0,3.6,3.7,3.5,3.2,3.3,1.7,1.7,0,0,CAN,0,0,-7.0,2009,2009-World Cup 2,Qualification,0.2,34.0
OCHS Pierre - FRA - World Cup 3 - 2009 - Final 1,80.88,5,Men,-2.0,4.2,4.0,4.3,4.2,4.2,2.1,2.3,0,0,FRA,0,0,0.0,2009,2009-World Cup 3,Final 1,0.0,36.0
KRAUS Constanze - GER - World Cup 4 - 2009 - Qualification,56.16,23,Women,-7.0,3.5,3.0,2.8,3.0,3.0,0.7,0.6,0,0,GER,0,0,-2.0,2009,2009-World Cup 4,Qualification,0.2,30.0
NISHI Nobuyuki - JPN - World Cup 1 - 2009 - Qualification,69.92,37,Men,-20.0,3.4,3.7,3.2,3.8,3.4,1.6,1.5,0,0,JPN,0,0,-9.0,2009,2009-World Cup 1,Qualification,0.9,35.0
ROBERTSON Shelly - USA - World Cup 2 - 2009 - Final 1,66.91,8,Women,-8.0,3.7,3.6,3.7,3.3,3.6,1.0,1.0,0,0,USA,0,0,-5.0,2009,2009-World Cup 2,Final 1,0.2,41.0
VOLKOV Andrey - RUS - World Cup 5 - 2009 - Final 1,79.09,11,Men,0.0,4.1,4.0,4.1,4.1,4.1,2.3,2.3,0,0,RUS,0,0,-1.0,2009,2009-World Cup 5,Final 1,0.1,34.0
ROBICHAUD Audrey - CAN - World Cup 1 - 2009 - Final 1,24.32,16,Women,-20.0,1.5,1.2,2.1,1.7,0.7,0.0,0.0,0,0,CAN,0,0,-9.0,2009,2009-World Cup 1,Final 1,0.9,32.0
TSUKITA Yugo - JPN - World Cup 2 - 2009 - Final 1,78.0,5,Men,-8.0,4.1,4.0,4.2,4.1,4.0,2.2,2.3,0,0,JPN,0,0,-5.0,2009,2009-World Cup 2,Final 1,0.2,44.0
BARMASHOV Dmitriy - KAZ - World Cup 4 - 2009 - Final 1,78.45,15,Men,-4.0,4.4,4.3,4.2,4.1,4.3,1.5,2.0,0,0,KAZ,0,0,-1.0,2009,2009-World Cup 4,Final 1,0.2,35.0
KAFFKA Marina - GER - World Cup 4 - 2009 - Qualification,63.09,21,Women,-7.0,3.6,3.5,3.4,3.7,3.4,1.0,1.4,0,0,GER,0,0,-2.0,2009,2009-World Cup 4,Qualification,0.2,33.0
BROWN Jackie - CAN - World Cup 5 - 2009 - Final 1,77.41,9,Women,0.0,4.0,3.8,3.9,4.0,3.9,1.8,1.6,0,0,CAN,0,0,-1.0,2009,2009-World Cup 5,Final 1,0.1,34.0
BAHRKE Shannon - USA - World Cup 5 - 2009 - Qualification,83.97,2,Women,0.0,4.4,4.3,4.5,4.7,4.2,2.1,2.0,1,1,USA,1,1,-1.0,2009,2009-World Cup 5,Qualification,0.1,40.0
HEIL Jennifer - CAN - World Cup 3 - 2009 - Final 1,83.97,1,Women,-2.0,4.5,4.5,4.4,4.6,4.4,2.1,2.4,1,1,CAN,1,1,0.0,2009,2009-World Cup 3,Final 1,0.0,37.0
MARBLER Margarita - AUT - World Cup 4 - 2009 - Final 1,84.11,1,Women,-4.0,4.4,4.4,4.5,4.4,4.5,2.1,1.9,1,0,AUT,1,0,-1.0,2009,2009-World Cup 4,Final 1,0.2,45.0
SALONEN Janne - FIN - World Cup 4 - 2009 - Qualification,61.39,45,Men,-4.0,3.0,3.2,3.0,3.7,3.6,1.2,1.5,0,0,FIN,0,0,-1.0,2009,2009-World Cup 4,Qualification,0.2,32.0
RODIONOVA Yuliya - KAZ - World Cup 5 - 2009 - Qualification,71.63,20,Women,0.0,3.4,3.8,3.6,3.6,3.4,1.4,1.5,0,0,KAZ,0,0,-1.0,2009,2009-World Cup 5,Qualification,0.1,30.0
ANDERSEN Tevje Lie - NOR - World Championships - 2009 - Qualification,43.57,31,Men,-1.0,2.7,3.3,1.8,2.4,2.2,1.4,1.3,0,0,NOR,0,0,0.0,2009,2009-World Championships,Qualification,2.0,29.0
COLAS Guilbaut - FRA - World Cup 2 - 2009 - Qualification,78.93,1,Men,-8.0,4.1,4.3,4.4,4.3,4.3,1.6,1.6,1,0,FRA,1,0,-5.0,2009,2009-World Cup 2,Qualification,0.2,37.0
KASHIMA Sho - USA - World Cup 3 - 2009 - Qualification,78.93,10,Men,3.0,4.1,4.3,3.5,4.2,4.3,1.8,1.7,0,0,USA,0,0,2.0,2009,2009-World Cup 3,Qualification,0.0,34.0
HILPERT Lorenz - SUI - World Cup 4 - 2009 - Qualification,64.51,36,Men,-4.0,3.4,3.6,3.1,3.5,3.6,1.6,1.5,0,0,SUI,0,0,-1.0,2009,2009-World Cup 4,Qualification,0.2,35.0
BARMASHOV Dmitriy - KAZ - World Cup 2 - 2009 - Final 1,64.51,13,Men,-8.0,3.3,3.6,3.2,3.6,3.6,1.3,1.4,0,0,KAZ,0,0,-5.0,2009,2009-World Cup 2,Final 1,0.2,35.0
BAHRKE Shannon - USA - World Cup 1 - 2009 - Final 1,81.95,5,Women,-20.0,4.5,4.5,4.4,4.4,4.2,1.5,1.8,1,1,USA,1,1,-9.0,2009,2009-World Cup 1,Final 1,0.9,40.0
MURATA Arisa - JPN - World Championships - 2009 - Qualification,35.68,19,Women,-1.0,1.5,2.2,1.0,1.5,1.8,1.2,1.1,1,0,JPN,0,0,0.0,2009,2009-World Championships,Qualification,2.0,30.0
HEIL Jennifer - CAN - World Cup 4 - 2009 - Final 1,83.31,2,Women,-4.0,4.3,4.3,4.4,4.5,4.1,1.9,2.0,1,1,CAN,1,1,-1.0,2009,2009-World Cup 4,Final 1,0.2,37.0
ANTONAKAKIS Tryfonas - GRE - World Cup 4 - 2009 - Qualification,61.15,46,Men,-4.0,3.6,3.1,3.9,3.4,3.6,1.2,1.3,0,0,GRE,0,0,-1.0,2009,2009-World Cup 4,Qualification,0.2,37.0
KYLLOENEN Harri - FIN - World Cup 4 - 2009 - Qualification,48.19,50,Men,-4.0,2.0,1.7,2.6,2.0,2.3,2.0,2.2,0,0,FIN,0,0,-1.0,2009,2009-World Cup 4,Qualification,0.2,32.0
BROWN Jackie - CAN - World Cup 1 - 2009 - Qualification,68.91,22,Women,-20.0,3.6,3.6,3.6,3.0,3.4,1.9,1.8,0,0,CAN,0,0,-9.0,2009,2009-World Cup 1,Qualification,0.9,34.0
ITO Miki - JPN - World Cup 5 - 2009 - Qualification,81.92,7,Women,0.0,4.0,4.6,4.2,4.6,4.5,1.8,1.9,1,1,JPN,0,0,-1.0,2009,2009-World Cup 5,Qualification,0.1,33.0
HEIL Jennifer - CAN - World Cup 2 - 2009 - Final 1,21.52,16,Women,-8.0,1.7,1.0,1.0,2.0,1.2,1.7,1.8,1,1,CAN,1,1,-5.0,2009,2009-World Cup 2,Final 1,0.2,37.0
UENO Osamu - JPN - World Cup 2 - 2009 - Qualification,15.89,44,Men,-8.0,0.9,0.7,0.5,1.1,0.6,2.1,2.0,0,0,JPN,0,0,-5.0,2009,2009-World Cup 2,Qualification,0.2,37.0
BEDNARIK Nina - SLO - World Cup 1 - 2009 - Qualification,52.0,28,Women,-20.0,2.2,2.8,2.6,2.7,3.0,1.4,1.2,0,0,SLO,0,0,-9.0,2009,2009-World Cup 1,Qualification,0.9,38.0
HEIL Jennifer - CAN - World Cup 2 - 2009 - Qualification,77.79,1,Women,-16.0,4.4,4.1,4.1,4.2,3.5,2.1,2.0,1,1,CAN,1,1,-7.0,2009,2009-World Cup 2,Qualification,0.2,37.0
TORITO Emiko - USA - World Cup 1 - 2009 - Qualification,76.48,11,Women,-20.0,4.0,4.1,4.3,4.1,4.3,1.4,1.3,0,0,USA,0,0,-9.0,2009,2009-World Cup 1,Qualification,0.9,38.0
DOLGODVOROV Denis - RUS - World Cup 2 - 2009 - Final 1,71.55,11,Men,-8.0,3.7,4.1,3.5,3.5,3.9,1.8,1.6,0,0,RUS,0,0,-5.0,2009,2009-World Cup 2,Final 1,0.2,38.0
ROARK Michelle - USA - World Championships - 2009 - Final,7.12,16,Women,6.0,0.1,0.1,0.1,0.1,0.5,0.5,1.0,0,0,USA,0,0,0.0,2009,2009-World Championships,Final,4.0,46.0
DUFOUR LAPOINTE Chloe - CAN - World Cup 1 - 2009 - Qualification,71.84,16,Women,-20.0,3.7,3.7,3.6,3.6,3.9,2.1,1.9,1,1,CAN,1,1,-9.0,2009,2009-World Cup 1,Qualification,0.9,29.0
DENEEN Patrick - USA - World Cup 2 - 2009 - Qualification,78.67,3,Men,-8.0,4.5,4.7,4.3,4.2,4.2,1.4,1.5,1,1,USA,1,0,-5.0,2009,2009-World Cup 2,Qualification,0.2,33.0
